Epoch 1, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 21, Training Loss: 8.536170993138708, Accuracy: 0.40625
Epoch 22, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 22, Training Loss: 8.528170607288887, Accuracy: 0.40625
Epoch 23, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 23, Training Loss: 8.493314363980206, Accuracy: 0.40625
Epoch 24, Validation Loss: 0.543859649122807, Accuracy: 0.5745614035087719
Epoch 24, Training Loss: 8.105574270555556, Accuracy: 0.55
Epoch 25, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 25, Training Loss: 9.178190123874554, Accuracy: 0.40625
Epoch 26, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 26, Training Loss: 8.524581767394757, Accuracy: 0.40625
Epoch 27, Validation Loss: 0.5087719298245614, Accuracy: 0.5964912280701754
Epoch 27, Training Loss: 7.228467231550276, Accuracy: 0.58875
Epoch 28, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 28, Training Loss: 9.917831301482908, Accuracy: 0.40625
Epoch 29, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 29, Training Loss: 8.542029913822757, Accuracy: 0.40625
Epoch 30, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 30, Training Loss: 8.530585553317634, Accuracy: 0.40625
Epoch 31, Validation Loss: 0.5350877192982456, Accuracy: 0.5570175438596491
Epoch 31, Training Loss: 7.83123941318638, Accuracy: 0.57
Epoch 32, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 32, Training Loss: 9.78093429586341, Accuracy: 0.40625
Epoch 33, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 33, Training Loss: 8.542348811348937, Accuracy: 0.40625
Epoch 34, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 34, Training Loss: 8.542347303662511, Accuracy: 0.40625
Epoch 35, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 35, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 36, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 36, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 37, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 37, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 38, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 38, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 39, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 39, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 40, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 40, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 41, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 41, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 42, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 42, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 43, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 43, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 44, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 44, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 45, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 45, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 46, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 46, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 47, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 47, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 48, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 48, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 49, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 49, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 50, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 50, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 51, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 51, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 52, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 52, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 53, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 53, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 54, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 54, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 55, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 55, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 56, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 56, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 57, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 57, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 58, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 58, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 59, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 59, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 60, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 60, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 61, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 61, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 62, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 62, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 63, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 63, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 64, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 64, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 65, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 65, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 66, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 66, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 67, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 67, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 68, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 68, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 69, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 69, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 70, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 70, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 71, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 71, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 72, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 72, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 73, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 73, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 74, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 74, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 75, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 75, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 76, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 76, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 77, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 77, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 78, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 78, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 79, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 79, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 80, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 80, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 81, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 81, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 82, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 82, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 83, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 83, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 84, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 84, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 85, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 85, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 86, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 86, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 87, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 87, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 88, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 88, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 89, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 89, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 90, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 90, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 91, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 91, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 92, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 92, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 93, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 93, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 94, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 94, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 95, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 95, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 96, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 96, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 97, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 97, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 98, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 98, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 99, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 99, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 100, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 100, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 101, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 101, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 102, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 102, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 103, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 103, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 104, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 104, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 105, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 105, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 106, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 106, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 107, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 107, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 108, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 108, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 109, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 109, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 110, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 110, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 111, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 111, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 112, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 112, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 113, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 113, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 114, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 114, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 115, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 115, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 116, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 116, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 117, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 117, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 118, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 118, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 119, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 119, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 120, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 120, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 121, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 121, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 122, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 122, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 123, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 123, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 124, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 124, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 125, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 125, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 126, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 126, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 127, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 127, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 128, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 128, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 129, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 129, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 130, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 130, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 131, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 131, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 132, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 132, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 133, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 133, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 134, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 134, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 135, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 135, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 136, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 136, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 137, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 137, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 138, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 138, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 139, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 139, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 140, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 140, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 141, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 141, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 142, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 142, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 143, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 143, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 144, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 144, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 145, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 145, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 146, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 146, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 147, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 147, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 148, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 148, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 149, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 149, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 150, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 150, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 151, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 151, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 152, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 152, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 153, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 153, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 154, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 154, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 155, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 155, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 156, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 156, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 157, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 157, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 158, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 158, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 159, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 159, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 160, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 160, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 161, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 161, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 162, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 162, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 163, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 163, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 164, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 164, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 165, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 165, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 166, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 166, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 167, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 167, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 168, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 168, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 169, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 169, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 170, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 170, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 171, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 171, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 172, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 172, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 173, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 173, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 174, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 174, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 175, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 175, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 176, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 176, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 177, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 177, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 178, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 178, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 179, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 179, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 180, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 180, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 181, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 181, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 182, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 182, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 183, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 183, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 184, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 184, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 185, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 185, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 186, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 186, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 187, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 187, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 188, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
Epoch 188, Training Loss: 8.542347303662385, Accuracy: 0.40625
Epoch 189, Validation Loss: 0.7631578947368421, Accuracy: 0.3508771929824561
